client_id,age,job,marital,education,gender,has_deposits,loan,has_insurance,has_mortgage,last_balance,mean_balance,min_balance,max_balance,currency,age_band,predicted_probability
264974723,37.0,management,single,tertiary,F,no,no,no,yes,10325.221641,10285.565219,10155.898983,10403.880328,CZK,30-39,0.1098935480006337
603471871,59.0,admin.,divorced,secondary,M,no,yes,no,yes,1.376934,-60.734458,-158.273954,54.33062,CZK,50-59,0.1098516777689871
357288410,58.0,housemaid,married,primary,M,no,yes,no,yes,1308.19806,1297.306346,1195.817119,1409.801024,CZK,50-59,0.1097761117994799
1633045690,63.0,technician,married,secondary,F,no,no,no,yes,872.934837,905.909241,793.851786,1015.058394,CZK,60-69,0.1097671089156747
1842860742,58.0,blue-collar,married,secondary,F,no,no,no,yes,1284.197059,1452.181683,1284.197059,1541.411827,CZK,50-59,0.1096944499494014
1017123536,60.0,blue-collar,married,unknown,M,no,no,yes,yes,60.235705,103.078543,-3.615197,204.60631,CZK,60-69,0.1096622614623112
216864237,50.0,blue-collar,married,primary,M,no,yes,no,yes,4108.110314,4113.464443,4011.180379,4208.830287,CZK,50-59,0.1096530041340624
349078414,60.0,entrepreneur,married,primary,F,no,no,no,yes,127.582162,80.88646,-69.684875,212.092473,CZK,60-69,0.1096503357502852
1747561867,49.0,blue-collar,married,primary,M,no,no,yes,yes,4739.330509,4821.040929,4721.652783,4915.537413,CZK,40-49,0.1096086585370238
1141761007,56.0,blue-collar,married,secondary,F,no,no,no,yes,1580.670485,1610.332684,1527.025865,1685.299536,CZK,50-59,0.109554622167234
1435874082,57.0,technician,divorced,secondary,M,no,no,no,yes,3128.425474,3112.485661,3025.40863,3218.164034,CZK,50-59,0.1095277464109889
876724473,59.0,blue-collar,married,primary,F,no,yes,no,yes,258.847642,228.374104,145.280111,362.004402,CZK,50-59,0.1094844427367239
461449783,59.0,blue-collar,married,secondary,F,no,no,yes,yes,55.584041,3.840308,-102.001123,79.778666,CZK,50-59,0.1094595510410226
319278642,57.0,services,divorced,primary,M,no,no,no,yes,2311.893083,2241.134773,2130.292143,2333.707056,CZK,50-59,0.1092010523461784
1078631001,59.0,management,divorced,tertiary,M,no,no,no,yes,903.506479,887.076089,781.152248,1005.608054,CZK,50-59,0.1091095729162176
1525708826,49.0,services,married,primary,F,no,no,no,yes,5754.960361,5740.95068,5682.451732,5847.278666,CZK,40-49,0.108961111269001
319180898,59.0,admin.,single,secondary,M,no,yes,no,yes,-375.286602,-424.864384,-525.711765,-344.103044,CZK,50-59,0.1089287931027023
431833099,56.0,blue-collar,married,secondary,F,no,yes,no,yes,1495.586115,1532.496212,1416.603311,1654.168708,CZK,50-59,0.1089117199371891
540491623,60.0,technician,divorced,tertiary,M,no,no,no,yes,1837.946661,1882.905637,1798.31628,1991.890511,CZK,60-69,0.1088975553714416
1327432047,53.0,management,divorced,tertiary,F,no,no,no,yes,3011.371719,2895.245585,2823.141552,3011.371719,CZK,50-59,0.108893199283077
437254165,57.0,blue-collar,married,secondary,F,no,yes,no,yes,827.573072,781.775392,689.594651,917.275956,CZK,50-59,0.1088515001414387
997626878,59.0,blue-collar,married,secondary,M,no,no,no,yes,-25.770487,-14.709075,-99.603995,48.676533,CZK,50-59,0.1088142684247029
864657177,60.0,housemaid,divorced,secondary,F,no,no,no,yes,7.837521,8.86766,6.513572,12.201939,USD,60-69,0.1088019460597762
698790111,60.0,retired,married,tertiary,F,no,no,yes,yes,242.207132,-1.150008,-149.319233,242.207132,CZK,60-69,0.1087650191582048
970126472,54.0,blue-collar,married,primary,F,no,no,no,yes,1944.761396,1893.12478,1787.800448,2007.822038,CZK,50-59,0.1086453846277872
1421881866,50.0,management,single,secondary,F,no,no,no,yes,4522.919372,4530.962958,4399.396238,4634.634277,CZK,50-59,0.1085769760343297
392927976,57.0,blue-collar,married,unknown,F,no,no,no,yes,808.113456,808.907029,729.943583,922.53023,CZK,50-59,0.1085675239718424
102376256,58.0,retired,single,tertiary,M,no,no,no,yes,1460.745079,1429.53494,1312.44665,1599.343835,CZK,50-59,0.1085622614663624
1136978764,61.0,retired,married,primary,F,no,yes,yes,yes,288.876563,298.423193,159.364562,448.993872,CZK,60-69,0.1085514734157364
1818750258,56.0,management,married,tertiary,M,no,no,no,yes,2412.08435,2546.201241,2412.08435,2660.031424,CZK,50-59,0.1085474855132693
1160372346,42.0,unknown,married,tertiary,M,no,no,no,yes,9864.788663,9924.250856,9787.702767,10063.192601,CZK,40-49,0.1084917341309754
386927196,57.0,management,married,tertiary,F,no,no,no,yes,1295.278761,1207.117326,1072.025645,1320.676281,CZK,50-59,0.1084867032427029
878977882,40.0,blue-collar,married,primary,M,no,no,no,yes,7827.683993,7826.296051,7745.116664,7930.708233,CZK,40-49,0.1083980261663064
1435101080,59.0,retired,married,primary,M,no,no,no,yes,1291.804939,1417.122655,1288.94322,1519.473631,CZK,50-59,0.1083723167986533
1602166713,56.0,technician,single,secondary,M,no,no,no,yes,3452.857157,3510.650257,3402.999586,3660.758787,CZK,50-59,0.1083335509808765
1654938037,55.0,services,divorced,primary,M,no,no,no,yes,2949.342956,2930.174237,2832.005477,3008.549199,CZK,50-59,0.108329668372564
1108555957,60.0,retired,married,secondary,F,no,no,no,yes,132.850129,3.388655,-127.758017,132.850129,CZK,60-69,0.1082843410003506
1818831290,57.0,entrepreneur,married,primary,F,no,yes,yes,yes,1138.335965,1170.73356,1079.616851,1320.328739,CZK,50-59,0.1082594205272805
830850463,55.0,management,married,secondary,M,no,no,no,yes,2359.809139,2397.718914,2284.338651,2494.091048,CZK,50-59,0.1081980121338611
441143583,56.0,blue-collar,married,primary,M,no,no,no,yes,871.938434,830.537724,721.628155,913.644917,CZK,50-59,0.1081156762227639
1458791538,59.0,retired,married,secondary,F,no,no,no,yes,665.074164,597.434839,472.952315,722.90827,CZK,50-59,0.1081151554969917
883426391,53.0,management,married,secondary,F,no,no,no,yes,2948.634124,2886.308122,2739.883234,3016.324216,CZK,50-59,0.1080968671817131
1213698936,57.0,retired,married,primary,M,no,yes,no,yes,1616.650673,1616.338142,1513.611016,1712.004334,CZK,50-59,0.1080902308253888
939122413,55.0,admin.,married,secondary,F,no,no,yes,yes,1139.782198,1100.869601,998.961969,1229.723138,CZK,50-59,0.1080876165057738
1969872551,60.0,entrepreneur,divorced,secondary,M,no,no,no,yes,-41.635324,84.678286,-59.660277,166.228531,CZK,60-69,0.1080703845220269
418505868,55.0,housemaid,married,primary,M,no,no,no,yes,1653.198312,1580.359077,1479.128644,1658.087644,CZK,50-59,0.108019951848737
1486639251,57.0,blue-collar,married,primary,M,no,no,no,yes,609.11077,637.282928,540.580784,715.878919,CZK,50-59,0.1080048358472412
931738524,55.0,blue-collar,single,primary,M,no,no,no,yes,1226.147141,1200.331803,1095.876065,1257.145142,CZK,50-59,0.1079888703633272
411551544,60.0,retired,married,primary,M,no,no,no,yes,387.641901,369.729996,201.964759,506.02927,CZK,60-69,0.1079670754776183
451826022,59.0,retired,married,unknown,M,no,no,yes,yes,361.052768,203.916244,64.168702,361.052768,CZK,50-59,0.1078031441126093
1865981895,57.0,admin.,married,primary,F,no,yes,no,yes,221.471946,210.211524,101.281161,316.105096,CZK,50-59,0.1077768355906609
810750445,59.0,retired,married,secondary,M,no,no,no,yes,515.127144,451.324382,337.013189,570.377316,CZK,50-59,0.1077268338226659
1845120823,42.0,admin.,married,secondary,M,no,no,no,yes,6476.691804,6454.601914,6314.262345,6574.166048,CZK,40-49,0.1076942294029266
1593911048,57.0,management,married,tertiary,M,no,no,no,yes,1363.921346,1409.542954,1258.508562,1507.347163,CZK,50-59,0.1076466743506673
1722674780,56.0,blue-collar,married,unknown,F,no,no,no,yes,702.392016,665.21113,565.698059,756.555875,CZK,50-59,0.1075736760132978
826012825,57.0,services,married,primary,M,no,no,yes,yes,1752.578478,1731.478423,1638.811492,1810.914798,CZK,50-59,0.1073602654775765
808773841,56.0,admin.,married,secondary,F,no,yes,no,yes,380.818444,351.783479,240.636674,437.778841,CZK,50-59,0.1073467306022687
1923575113,57.0,management,married,tertiary,F,no,no,no,yes,1141.636928,1168.633267,1023.317335,1257.022847,CZK,50-59,0.1072636273701975
1553218580,46.0,entrepreneur,married,tertiary,F,no,no,no,yes,4848.929354,4717.622532,4582.607044,4848.929354,CZK,40-49,0.1072622966541411
449688511,59.0,management,married,primary,F,no,no,no,yes,356.193977,389.882863,319.512054,510.47209,CZK,50-59,0.107218747317726
1362509539,57.0,admin.,married,unknown,M,no,no,no,yes,-16.282124,-15.195606,-107.653225,67.696647,CZK,50-59,0.107195785360519
181875461,56.0,retired,married,secondary,F,no,no,yes,yes,1893.389356,1884.113743,1704.414277,2076.909857,CZK,50-59,0.1070570178661458
1137887453,49.0,management,married,tertiary,F,no,no,no,yes,4363.993604,4382.19185,4255.018762,4468.540607,CZK,40-49,0.107035133220945
230638047,49.0,unknown,divorced,secondary,F,no,no,no,yes,6191.889395,6105.878687,5987.366124,6344.250991,CZK,40-49,0.1070314279570697
896201873,54.0,technician,married,secondary,F,no,yes,no,yes,3358.839191,3325.007835,3227.849922,3412.649963,CZK,50-59,0.1069775261724483
452987360,45.0,management,married,secondary,F,no,no,no,yes,5917.936115,5884.978519,5754.623428,5996.396892,CZK,40-49,0.1069679181050657
153124604,60.0,retired,divorced,primary,F,no,yes,no,yes,-38.626496,-68.443118,-196.409956,69.312394,CZK,60-69,0.1069392658267094
211532731,45.0,entrepreneur,married,primary,M,no,yes,no,yes,5364.059318,5320.681408,5259.730861,5451.361564,CZK,40-49,0.1068848505058265
943249453,56.0,blue-collar,married,unknown,F,no,yes,no,yes,926.116775,992.259207,885.8698,1150.495079,CZK,50-59,0.1068823980643008
1267032623,59.0,retired,married,secondary,F,no,no,no,yes,419.816187,432.808486,264.942957,538.96502,CZK,50-59,0.1068575583494424
705871044,45.0,management,divorced,tertiary,F,no,no,no,yes,6198.693887,6254.529958,6185.387896,6398.165871,CZK,40-49,0.1068538671743707
1984840993,59.0,management,divorced,tertiary,F,no,no,no,yes,47.406749,40.759706,-109.639394,127.99121,CZK,50-59,0.1068435103019528
1875111917,55.0,admin.,married,secondary,M,no,no,yes,yes,479.291518,426.647719,299.479314,485.655805,CZK,50-59,0.1068323091020349
1104772582,41.0,blue-collar,married,primary,F,no,no,no,yes,6660.984407,6613.628582,6518.229613,6705.660952,CZK,40-49,0.1068039808675758
1028552466,56.0,blue-collar,married,secondary,F,no,yes,no,yes,709.827519,769.129638,697.260577,874.562538,CZK,50-59,0.1067348573747998
1051406442,36.0,management,married,tertiary,M,no,no,no,yes,9423.570919,9342.071143,9269.16071,9457.561295,CZK,30-39,0.1067054093092584
282611735,43.0,technician,married,secondary,M,no,no,no,yes,7892.007665,7872.440735,7761.70328,7957.032202,CZK,40-49,0.1066836778592341
1753286055,59.0,retired,married,primary,M,no,no,no,yes,36.398368,-47.518531,-147.504223,62.183644,CZK,50-59,0.1066690699681435
803332696,58.0,housemaid,married,primary,F,no,no,yes,yes,358.162071,435.244602,331.674103,513.502463,CZK,50-59,0.1066628526930414
633727033,54.0,unemployed,single,secondary,F,no,no,no,yes,3604.555668,3614.014534,3554.531806,3703.855335,CZK,50-59,0.1066230290507805
638886315,57.0,technician,married,secondary,F,no,no,no,yes,1818.281319,1749.449389,1643.983975,1824.856901,CZK,50-59,0.1065619838521252
583712315,36.0,admin.,single,secondary,M,no,no,no,yes,8716.541393,8781.606659,8689.994101,8861.99108,CZK,30-39,0.1065524049247683
972308549,47.0,admin.,single,secondary,M,no,no,yes,yes,3957.48361,3970.001152,3889.523881,4054.045092,CZK,40-49,0.1065431619035072
1568734774,44.0,management,married,tertiary,M,no,yes,no,yes,6225.609567,6198.314367,6042.224522,6324.174459,CZK,40-49,0.1064998095591871
133757072,60.0,self-employed,married,primary,F,no,no,yes,yes,34.936561,38.191286,-87.724525,131.412434,CZK,60-69,0.1064684398472004
1928867367,57.0,management,married,primary,M,no,yes,yes,yes,724.478695,692.604276,590.03045,811.746661,CZK,50-59,0.106464932906625
1981856118,59.0,housemaid,married,primary,M,no,no,no,yes,23.960053,102.577567,23.960053,255.042908,CZK,50-59,0.1064220731351165
1439135527,51.0,blue-collar,married,primary,M,no,yes,no,yes,2197.185628,2098.958156,1988.557844,2197.185628,CZK,50-59,0.1064033648825194
774277568,49.0,blue-collar,married,secondary,M,no,no,no,yes,3306.150374,3310.795863,3234.390244,3399.547439,CZK,40-49,0.1063930930935491
113877813,59.0,management,divorced,tertiary,M,no,no,no,yes,-14.558362,12.801765,-117.160025,106.270546,CZK,50-59,0.1063779534757969
132065757,56.0,admin.,married,secondary,F,no,no,no,yes,435.402411,511.083394,392.972508,635.66229,CZK,50-59,0.1063721376348414
732145691,51.0,blue-collar,married,tertiary,F,no,no,yes,yes,2408.23002,2411.269018,2347.870291,2484.675332,CZK,50-59,0.1063540318508625
215716032,54.0,technician,married,primary,F,no,no,yes,yes,3148.7405,3087.807186,2928.534705,3215.027432,CZK,50-59,0.1063065638208319
1951475474,56.0,admin.,married,secondary,F,no,no,no,yes,248.342152,290.66611,175.904787,396.946634,CZK,50-59,0.1062636732586875
1341293390,57.0,blue-collar,married,primary,M,no,no,yes,yes,6.212801,37.679996,-71.279516,128.539162,CZK,50-59,0.1062465898965991
1062499525,58.0,management,married,tertiary,M,no,no,no,yes,296.585419,299.837982,223.884298,410.160563,CZK,50-59,0.1062367214411724
1005137361,59.0,retired,divorced,primary,F,no,no,no,yes,119.795172,84.301872,-63.190315,226.834006,CZK,50-59,0.1062311194953667
1435195262,59.0,services,married,secondary,F,no,yes,no,yes,373.86941,319.765783,226.042369,388.678437,CZK,50-59,0.1062306873000179
195675698,55.0,services,divorced,secondary,M,no,no,no,yes,2188.620897,2165.495957,2085.528503,2260.816902,CZK,50-59,0.1062032031784415
111780077,54.0,admin.,married,primary,F,no,no,no,yes,964.691693,973.800938,879.832921,1086.5416,CZK,50-59,0.1061933395529895
1202727607,56.0,admin.,married,primary,F,no,no,yes,yes,185.077284,208.73119,121.512326,329.492407,CZK,50-59,0.1061824339663169
259148968,54.0,admin.,married,secondary,M,no,no,no,yes,862.719869,862.748924,762.211034,970.643859,CZK,50-59,0.1060173321505246
576956814,58.0,services,married,primary,M,no,no,yes,yes,939.322884,949.475476,877.71243,1035.254329,CZK,50-59,0.1060154965205388
1345515169,53.0,admin.,divorced,secondary,M,no,no,no,yes,1160.170493,1148.600129,1055.175688,1235.458853,CZK,50-59,0.1059313502226999
1287187382,56.0,blue-collar,married,secondary,F,no,no,no,yes,280.644749,318.411079,210.419549,393.521906,CZK,50-59,0.1059109803408803
258344244,36.0,services,single,secondary,M,no,no,no,yes,9790.713646,9711.19382,9645.480707,9790.713646,CZK,30-39,0.1058583888947586
1268368986,50.0,blue-collar,married,primary,M,no,no,no,yes,2627.478317,2603.211379,2499.000055,2700.062947,CZK,50-59,0.105845564627397
480133136,51.0,admin.,divorced,secondary,F,no,no,no,yes,2124.694355,2174.685985,2083.772282,2250.825043,CZK,50-59,0.1058444226598533
1146012511,58.0,management,married,secondary,F,no,no,no,yes,332.971556,390.901626,207.195628,498.322153,CZK,50-59,0.1057882456767775
1023594455,57.0,management,married,secondary,M,no,no,yes,yes,669.121126,657.679083,527.975233,828.158848,CZK,50-59,0.1057861166484862
1647411394,57.0,housemaid,married,primary,F,no,no,yes,yes,261.06415,263.850903,137.50946,359.704993,CZK,50-59,0.1057442399665088
1582107215,58.0,technician,married,secondary,F,no,no,no,yes,1424.041061,1443.509637,1313.708798,1542.163051,CZK,50-59,0.1057255730235563
205660519,57.0,technician,married,unknown,F,no,no,yes,yes,1655.60509,1604.190726,1519.82267,1730.115596,CZK,50-59,0.1056768151353205
612642668,56.0,blue-collar,divorced,primary,F,no,no,no,yes,30.955702,5.12929,-90.293592,107.113045,CZK,50-59,0.1056000946183147
1822504648,58.0,retired,divorced,tertiary,F,no,yes,no,yes,449.358991,485.966847,385.033938,605.919839,CZK,50-59,0.1055997978902522
1283178658,59.0,housemaid,married,primary,F,no,no,yes,yes,-321.653003,-199.551695,-321.653003,-124.244268,CZK,50-59,0.105588109050948
1589990706,56.0,blue-collar,married,unknown,F,no,no,yes,yes,221.828769,258.634103,164.85982,363.42952,CZK,50-59,0.1055846326399523
1509046375,52.0,blue-collar,single,secondary,M,no,no,no,yes,1591.279515,1546.972294,1411.99474,1626.764086,CZK,50-59,0.1055495492920927
425887359,47.0,management,divorced,tertiary,F,no,no,no,yes,4584.073048,4562.156197,4416.774556,4686.778922,CZK,40-49,0.105434500086642
1334402872,59.0,management,single,tertiary,F,no,no,no,yes,-57.932084,68.700981,-57.932084,185.08598,CZK,50-59,0.105305297546486
297262005,47.0,admin.,single,secondary,M,no,no,no,yes,3530.793096,3530.770991,3460.415964,3651.548437,CZK,40-49,0.1052719348655735
456440642,59.0,blue-collar,married,secondary,F,no,no,yes,yes,-1001.98476,-913.268659,-1043.749905,-817.944662,CZK,50-59,0.1052652300394093
1484874319,32.0,admin.,single,secondary,M,no,no,no,yes,10104.711024,10222.77788,10104.711024,10316.341984,CZK,30-39,0.1052397624387528
1255712455,58.0,unknown,married,secondary,F,no,yes,yes,yes,1663.449048,1666.536831,1584.095621,1760.409308,CZK,50-59,0.1052170988656271
1898966572,55.0,management,married,tertiary,F,no,no,no,yes,1182.11942,1166.75746,1082.976212,1307.010973,CZK,50-59,0.1051963107899128
559809034,59.0,retired,divorced,secondary,M,no,no,yes,yes,-35.46744,20.521558,-89.287311,152.614831,CZK,50-59,0.1051757372326583
1765389621,55.0,blue-collar,single,tertiary,M,no,no,no,yes,317.468097,323.627765,228.611897,397.251639,CZK,50-59,0.105170165963683
1269458703,55.0,admin.,married,secondary,M,no,no,yes,yes,148.982317,178.257179,34.437769,255.067578,CZK,50-59,0.10513974872343
577876108,53.0,services,married,secondary,F,no,no,no,yes,2870.611521,2920.851162,2837.765233,3031.07736,CZK,50-59,0.1050906161834206
1350728842,53.0,blue-collar,married,secondary,F,no,no,no,yes,1017.653751,978.527793,863.569776,1065.955446,CZK,50-59,0.1050641078258113
1504333722,54.0,management,married,tertiary,M,no,no,yes,yes,1868.781526,1944.5307,1853.980991,2105.884647,CZK,50-59,0.1050301433127554
1172483377,59.0,retired,divorced,primary,M,no,no,no,yes,122.336806,227.154251,99.615783,383.248943,CZK,50-59,0.1050270633899396
823860295,56.0,blue-collar,married,primary,M,no,yes,no,yes,-66.536787,-74.246799,-179.856964,62.476221,CZK,50-59,0.1049573667560243
1324323548,53.0,blue-collar,married,secondary,F,no,yes,no,yes,1072.833675,1095.718354,995.758311,1146.900788,CZK,50-59,0.1049568170292496
1497201803,56.0,blue-collar,married,primary,F,no,no,no,yes,-30.591488,6.5237,-113.535177,110.990218,CZK,50-59,0.1048808704684941
1056601491,55.0,management,divorced,tertiary,M,no,no,no,yes,722.865219,623.505425,537.485431,729.435597,CZK,50-59,0.1048705433372318
1232580678,55.0,blue-collar,divorced,unknown,F,no,no,no,yes,135.392689,109.292914,43.57845,202.86256,CZK,50-59,0.1048498328970971
257693642,55.0,blue-collar,married,primary,M,no,no,yes,yes,161.612775,146.281308,69.895907,242.199804,CZK,50-59,0.1048058260796614
101209310,51.0,unknown,single,tertiary,F,no,no,no,yes,4361.690326,4307.253601,4202.066043,4439.279793,CZK,50-59,0.1048032839643101
991876820,52.0,blue-collar,married,primary,M,no,no,no,yes,1402.171934,1415.853877,1367.97161,1496.496779,CZK,50-59,0.1046621331717245
1057927251,53.0,admin.,divorced,secondary,M,no,no,no,yes,627.781567,603.399275,501.084032,687.239253,CZK,50-59,0.1046214739247123
1374614501,58.0,self-employed,married,tertiary,F,no,no,no,yes,-171.29087,-349.58431,-476.494186,-171.29087,CZK,50-59,0.1046046995620073
1323224846,58.0,retired,married,primary,M,no,no,no,yes,222.329774,283.717958,145.71146,429.938382,CZK,50-59,0.1045833430520914
1608499005,59.0,unknown,married,secondary,M,no,yes,no,yes,1030.077849,1038.350435,888.835789,1153.186052,CZK,50-59,0.1043950510666547
1573087897,57.0,management,married,tertiary,M,no,no,no,yes,-11.110391,-12.301837,-147.420704,80.539843,CZK,50-59,0.1043793189639859
816873347,53.0,blue-collar,married,secondary,M,no,no,no,yes,903.43348,899.874067,793.879491,1003.645492,CZK,50-59,0.1043769980826046
1479405740,54.0,blue-collar,divorced,primary,F,no,no,no,yes,281.361872,215.337605,126.048087,318.36328,CZK,50-59,0.1043629750320423
1665845216,47.0,blue-collar,married,secondary,F,no,no,no,yes,3559.814124,3633.00323,3557.78594,3713.777204,CZK,40-49,0.1043280655355223
1570241659,47.0,blue-collar,married,secondary,F,no,no,no,yes,3266.045736,3237.010919,3121.934174,3323.035122,CZK,40-49,0.1042973957217751
480797084,54.0,management,married,tertiary,F,no,no,no,yes,1142.263557,1119.907495,985.873287,1213.173713,CZK,50-59,0.1042801327382261
1178391114,54.0,blue-collar,married,primary,M,no,no,no,yes,331.000427,321.718173,243.196117,409.969209,CZK,50-59,0.1041426762954713
1614068898,49.0,management,married,tertiary,F,no,no,no,yes,3237.036599,3221.398507,3107.861686,3332.953975,CZK,40-49,0.1041415280694208
295983517,53.0,blue-collar,divorced,secondary,F,no,no,no,yes,695.556331,650.658852,559.512124,760.50418,CZK,50-59,0.1041364673889892
1700989679,55.0,entrepreneur,married,tertiary,F,no,yes,no,yes,318.711667,316.425892,187.717058,461.484793,CZK,50-59,0.1040704940247055
1677422510,57.0,management,married,tertiary,F,no,no,no,yes,-18.998689,-2.413183,-118.221676,120.763469,CZK,50-59,0.1040423747991892
1448830950,59.0,retired,married,primary,M,no,no,no,yes,-175.189299,-31.730257,-206.936998,99.614767,CZK,50-59,0.10403073406654
863610280,53.0,admin.,married,primary,M,no,no,yes,yes,315.402159,236.273058,147.883301,354.954497,CZK,50-59,0.1040271709964208
351267882,54.0,admin.,married,secondary,M,no,yes,no,yes,11.120448,-6.074973,-60.227473,91.238871,CZK,50-59,0.1040027322424132
1698366088,41.0,admin.,married,tertiary,F,no,no,no,yes,5461.279634,5434.565045,5323.607717,5550.641994,CZK,40-49,0.1039353321196134
1515611995,57.0,management,married,secondary,M,no,no,no,yes,-9.610294,30.040888,-63.440229,150.058349,CZK,50-59,0.1039256144936462
1904631647,38.0,entrepreneur,married,tertiary,M,no,no,no,yes,7645.650625,7714.891869,7584.142526,7886.326988,CZK,30-39,0.1039008269133483
751918717,47.0,admin.,married,secondary,F,no,yes,yes,yes,3351.394405,3426.00809,3332.292263,3596.207221,CZK,40-49,0.1038501178643485
1090093583,59.0,retired,divorced,unknown,F,no,no,no,yes,-220.109427,-70.003129,-249.86543,62.137464,CZK,50-59,0.1038484069242165
206717430,61.0,unknown,married,primary,M,no,yes,yes,yes,-44.256433,-33.632832,-189.944675,66.482025,CZK,60-69,0.103832366821217
302633452,55.0,management,single,secondary,M,no,no,no,yes,340.0029,237.649902,105.049862,345.020896,CZK,50-59,0.1038194174971251
1117561154,36.0,management,married,tertiary,F,no,no,no,yes,8551.181029,8555.450501,8458.648719,8646.330537,CZK,30-39,0.1038073171365991
638627175,55.0,retired,married,secondary,F,no,no,no,yes,1191.580402,1266.096507,1074.634368,1398.668799,CZK,50-59,0.1037511126211033
1241600990,42.0,housemaid,single,primary,M,no,no,no,yes,5774.212225,5773.132197,5697.165135,5879.512155,CZK,40-49,0.1037398747418711
450461218,53.0,management,single,tertiary,M,no,no,no,yes,1145.758703,1058.587619,954.716213,1154.453526,CZK,50-59,0.1037204260650957
170468962,58.0,self-employed,married,secondary,F,no,no,no,yes,-22.117689,1.741662,-107.853052,134.139148,CZK,50-59,0.103681716804544
100741497,56.0,management,married,secondary,M,no,no,no,yes,240.737339,228.186356,91.039351,379.549653,CZK,50-59,0.103655865962246
1053699693,51.0,admin.,married,primary,F,no,no,no,yes,1299.1766,1344.505167,1249.160927,1426.183135,CZK,50-59,0.103643939816145
364969158,47.0,management,married,primary,M,no,no,no,yes,4095.104976,4165.655506,4078.318671,4264.927874,CZK,40-49,0.1036119733526335
1784243984,58.0,unknown,married,primary,M,no,no,yes,yes,1306.313785,1360.762617,1254.407087,1497.024098,CZK,50-59,0.1035578365779412
1499699731,52.0,admin.,single,unknown,M,no,no,yes,yes,845.145882,856.604511,747.560069,978.54777,CZK,50-59,0.1035510813799847
1999460711,53.0,admin.,divorced,secondary,M,no,yes,no,yes,259.8513,215.601872,128.394602,348.240956,CZK,50-59,0.1035128534346349
889398416,56.0,services,married,secondary,F,no,no,yes,yes,590.56813,528.79213,452.609438,606.080594,CZK,50-59,0.1034920829770232
1452366472,58.0,unemployed,married,secondary,F,no,no,yes,yes,637.420924,609.857531,448.986415,681.420591,CZK,50-59,0.103476208612907
550494040,52.0,blue-collar,married,secondary,F,no,no,no,yes,1082.678229,1109.99471,1041.672538,1224.019345,CZK,50-59,0.1034719581331647
1604552976,55.0,entrepreneur,married,secondary,M,no,no,yes,yes,106.246658,108.957613,-31.398507,253.003515,CZK,50-59,0.1034632667691744
132554391,47.0,services,married,unknown,M,no,no,yes,yes,4767.552639,4831.586609,4678.54385,4917.876667,CZK,40-49,0.1034334512605146
323735820,53.0,admin.,single,primary,M,no,no,no,yes,55.723661,-16.945504,-127.585714,79.487196,CZK,50-59,0.1034073226403772
901540500,57.0,services,married,secondary,F,no,no,yes,yes,141.220781,78.671695,-1.660818,168.492085,CZK,50-59,0.1033324452921305
980741351,47.0,blue-collar,married,primary,M,no,no,no,yes,3022.832245,3035.183862,2930.654673,3126.013478,CZK,40-49,0.1033031446367085
1387287970,54.0,admin.,married,tertiary,M,no,no,no,yes,8.700408,70.857639,-0.04605,175.43117,CZK,50-59,0.1032955108881098
1857166815,54.0,blue-collar,married,primary,M,no,no,no,yes,201.339151,247.769845,160.159415,346.980892,CZK,50-59,0.1032737874145362
1077616062,56.0,retired,married,secondary,F,no,no,yes,yes,165.497007,72.642821,-91.338433,249.411878,CZK,50-59,0.1032403001194376
856690819,58.0,retired,married,secondary,M,no,no,no,yes,-385.178501,-330.170436,-488.808798,-218.589434,CZK,50-59,0.1032267380507893
1285514910,55.0,management,married,tertiary,M,no,no,no,yes,479.15914,507.824311,414.542282,609.183265,CZK,50-59,0.1032158834563877
556589019,56.0,services,married,secondary,M,no,no,no,yes,646.335701,632.948591,569.990439,724.978849,CZK,50-59,0.1031723044011593
754292342,44.0,services,married,secondary,F,no,yes,no,yes,5771.231185,5774.478321,5681.696803,5892.878337,CZK,40-49,0.1031211258344793
129580224,57.0,retired,married,secondary,M,no,no,no,yes,369.47959,501.394394,369.47959,677.922478,CZK,50-59,0.1031140181651445
1975332551,52.0,services,married,secondary,M,no,no,yes,yes,2145.880401,2085.620526,2000.231205,2176.617052,CZK,50-59,0.1030745815570404
525163105,55.0,retired,married,secondary,M,no,no,no,yes,253.278052,108.216889,11.928197,253.278052,CZK,50-59,0.1030620319764918
1142442313,50.0,blue-collar,single,primary,F,no,no,no,yes,1726.064872,1735.282539,1629.443293,1860.57783,CZK,50-59,0.1029981431626562
1480434677,54.0,management,married,tertiary,M,no,no,no,yes,1065.827225,1146.731534,983.362805,1277.795974,CZK,50-59,0.1029787571079306
667566671,55.0,management,married,tertiary,M,no,no,yes,yes,114.296369,58.16758,-39.983407,152.492546,CZK,50-59,0.1029744670490936
114231185,56.0,management,married,tertiary,F,no,no,yes,yes,-68.079145,-46.746249,-175.74108,42.517344,CZK,50-59,0.1029740082621337
1399690653,56.0,entrepreneur,married,tertiary,M,no,no,yes,yes,-215.04608,-131.474859,-353.010452,23.482904,CZK,50-59,0.1029160269725592
443509190,50.0,unemployed,married,secondary,F,no,no,no,yes,3591.207702,3479.116562,3363.932235,3591.207702,CZK,50-59,0.1029150875340228
