client_id,age,job,marital,education,gender,has_deposits,loan,has_insurance,has_mortgage,last_balance,mean_balance,min_balance,max_balance,currency,age_band,poutcome,invested
615965728,68.0,retired,single,tertiary,F,yes,no,no,no,2039.997604,2149.395706,2026.673451,2339.98737,CZK,60-69,success,1
1583388925,43.0,services,married,tertiary,M,yes,no,no,no,4154.326042,4215.598907,4144.139044,4316.184606,CZK,40-49,success,1
977469339,36.0,blue-collar,married,primary,F,yes,no,no,no,1137.423351,1171.864352,1048.621818,1260.607337,CZK,30-39,success,1
640019311,68.0,retired,divorced,primary,F,yes,no,no,no,1933.198148,2027.382291,1782.476999,2203.866487,CZK,60-69,success,1
532043528,49.0,blue-collar,married,secondary,F,no,yes,no,yes,1046.466333,1113.147384,1012.718664,1210.904197,CZK,40-49,failure,0
1999956516,32.0,blue-collar,married,secondary,M,yes,no,no,yes,229.440915,231.982319,145.484337,306.822308,CZK,30-39,failure,0
1208560180,48.0,admin.,married,unknown,F,no,no,no,yes,49.031538,4.652609,-97.212983,115.728584,CZK,40-49,failure,0
134083716,51.0,admin.,married,secondary,F,no,no,no,no,213.646562,172.349562,85.925876,305.059932,CZK,50-59,failure,0
1002752304,38.0,blue-collar,single,secondary,F,no,no,no,yes,13129.651412,13130.019908,13013.30607,13293.933708,CZK,30-39,failure,0
596075690,30.0,management,single,tertiary,F,yes,no,no,yes,1049.197501,987.719443,906.028999,1103.898651,CZK,30-39,success,1
173150110,26.0,technician,single,secondary,F,yes,no,no,yes,1269.752084,1237.067732,1143.663992,1329.687739,CZK,18-29,success,1
143564826,35.0,technician,married,secondary,F,no,no,no,yes,37.416474,0.857224,-85.358607,121.729895,CZK,30-39,failure,0
686334683,32.0,blue-collar,single,secondary,F,no,no,no,yes,5185.493599,5244.690495,5144.458514,5368.720798,CZK,30-39,failure,0
512047863,34.0,admin.,married,tertiary,F,no,no,no,yes,101.636454,40.479699,-112.400259,126.890834,CZK,30-39,failure,0
1977982607,69.0,retired,married,secondary,F,yes,no,no,no,1.738088,17.999146,-128.454795,161.28498,CZK,60-69,success,1
768277126,67.0,retired,married,primary,F,yes,no,no,no,1289.978722,1419.629999,1289.978722,1559.634068,CZK,60-69,failure,0
1897085147,34.0,admin.,married,secondary,F,yes,no,no,yes,1457.940301,1410.514838,1323.173139,1485.683123,CZK,30-39,success,1
680407213,30.0,unemployed,single,secondary,F,yes,no,no,no,2416.90796,2434.897808,2355.595942,2556.299175,CZK,30-39,failure,0
1447613238,33.0,technician,single,tertiary,F,yes,no,no,yes,163.228331,127.511873,38.71287,176.36883,CZK,30-39,failure,0
179673024,31.0,management,married,tertiary,M,yes,no,no,no,1287.484637,1339.704322,1243.404058,1423.518862,CZK,30-39,success,1
493572098,48.0,unemployed,divorced,secondary,M,yes,no,no,no,211.244933,194.904805,126.513707,279.048182,CZK,40-49,success,1
519212562,28.0,management,single,tertiary,F,yes,no,no,yes,1338.363358,1407.704919,1282.271875,1518.129931,CZK,18-29,failure,0
112861558,24.0,student,single,secondary,M,yes,no,no,no,1264.163498,1240.506285,1163.391668,1339.705442,CZK,18-29,success,1
1208382433,39.0,self-employed,married,secondary,M,no,yes,no,no,168.225338,224.293528,131.077765,333.837681,CZK,30-39,failure,0
1907583460,34.0,management,single,tertiary,F,no,no,no,no,746.292481,743.325334,611.414829,862.276088,CZK,30-39,failure,0
1780164531,39.0,management,married,tertiary,M,no,no,no,yes,76.936961,-7.840847,-110.814268,118.554739,CZK,30-39,failure,0
196277743,26.0,management,single,tertiary,F,yes,no,no,no,221.969191,219.560589,125.401723,322.600999,CZK,18-29,failure,0
988883098,41.0,management,married,tertiary,F,no,no,no,yes,4110.839514,4060.207468,3910.26559,4253.921186,CZK,40-49,failure,0
112913283,36.0,technician,single,secondary,M,no,no,no,no,217.188201,152.081496,51.271889,259.960145,CZK,30-39,failure,0
1272369799,25.0,services,married,secondary,M,no,no,no,yes,42.040122,12.008967,-83.370337,80.098518,CZK,18-29,failure,0
1278705454,30.0,services,single,secondary,F,yes,no,no,yes,-112.098841,-165.311768,-264.36084,-73.917395,CZK,30-39,failure,0
837081266,64.0,retired,married,secondary,F,yes,no,no,no,695.399759,594.852027,437.045192,768.779024,CZK,60-69,success,1
530359113,39.0,management,married,tertiary,F,yes,no,no,no,494.136484,520.26849,430.83262,676.18781,CZK,30-39,success,1
290384744,23.0,services,single,secondary,F,yes,no,no,no,509.615651,484.158518,421.001148,561.686361,CZK,18-29,success,1
1884261362,59.0,retired,divorced,secondary,M,yes,no,no,no,513.07836,499.560101,389.319463,594.667807,CZK,50-59,success,1
1859682369,33.0,unemployed,single,secondary,M,yes,yes,no,no,2056.074749,2068.79724,1975.014801,2137.640899,CZK,30-39,failure,0
1861220590,47.0,admin.,married,secondary,M,yes,no,no,no,3667.622224,3667.021971,3576.024745,3714.784987,CZK,40-49,success,1
1626700766,47.0,management,married,tertiary,M,yes,no,no,no,2403.659925,2380.788883,2244.407543,2509.868349,CZK,40-49,success,1
356553088,86.0,retired,married,primary,F,yes,no,yes,no,1601.763448,1271.469504,1140.376386,1601.763448,CZK,70+,success,1
1348816239,50.0,blue-collar,married,primary,M,yes,no,no,yes,12497.708062,12511.765083,12401.189501,12630.932665,CZK,50-59,failure,0
904712532,45.0,entrepreneur,married,secondary,F,no,yes,no,no,322.842019,266.993232,162.707986,384.217285,CZK,40-49,failure,0
1946844816,72.0,admin.,married,primary,F,yes,no,no,no,2176.434155,2322.868757,2176.434155,2423.431844,CZK,70+,failure,0
702447930,38.0,housemaid,divorced,secondary,M,yes,no,no,no,125.690089,70.825318,-52.665652,169.733784,CZK,30-39,success,1
1933853826,42.0,management,married,tertiary,M,yes,no,no,yes,5946.754074,6065.012034,5946.754074,6152.1615,CZK,40-49,failure,0
1510143873,30.0,blue-collar,married,primary,F,no,yes,no,yes,5819.906361,5946.177962,5819.906361,6062.115413,CZK,30-39,failure,0
1211290590,41.0,self-employed,married,secondary,M,yes,no,no,yes,3138.070433,3098.097896,2976.304936,3224.763284,CZK,40-49,failure,0
1629709095,41.0,entrepreneur,married,tertiary,M,no,no,no,yes,169.787366,119.878847,-6.673313,262.50565,CZK,40-49,failure,0
1215856065,32.0,management,single,tertiary,F,yes,no,no,no,955.906969,934.753163,854.659636,1048.19913,CZK,30-39,failure,0
1523970085,35.0,technician,married,tertiary,F,yes,no,no,no,7021.483149,7043.020695,6928.524365,7151.408886,CZK,30-39,success,1
1706135086,21.0,student,single,secondary,M,yes,no,yes,no,141.395101,134.747556,46.639107,221.741001,CZK,18-29,success,1
166085015,33.0,services,married,secondary,F,yes,no,no,no,992.948906,1083.885703,992.948906,1152.358325,CZK,30-39,failure,0
1581548374,77.0,retired,married,secondary,M,yes,no,no,no,603.009966,643.289442,513.077695,757.556634,CZK,70+,success,1
191293757,50.0,unknown,married,primary,M,yes,no,yes,no,3812.36644,3754.46713,3646.741583,3835.970511,CZK,50-59,failure,0
1105754350,37.0,services,married,secondary,M,yes,no,no,no,4077.204712,4011.560805,3917.884211,4114.264254,CZK,30-39,success,1
262623619,41.0,management,married,tertiary,M,yes,no,no,no,27669.659968,27697.193438,27552.06574,27873.141808,CZK,40-49,success,1
989983366,27.0,admin.,married,secondary,F,yes,no,no,no,3368.550883,3409.919334,3311.017637,3505.692129,CZK,18-29,success,1
1862885027,50.0,management,married,tertiary,F,yes,no,no,yes,465.610041,422.709254,240.16796,538.264523,CZK,50-59,failure,0
160659196,65.0,entrepreneur,married,tertiary,M,yes,no,yes,no,2433.678033,2364.466098,2237.487839,2472.857649,CZK,60-69,success,1
1863762528,24.0,management,single,tertiary,F,yes,no,no,no,1489.862485,1501.98621,1434.19077,1589.517843,CZK,18-29,success,1
946115951,26.0,blue-collar,single,secondary,M,yes,no,no,no,1981.364823,1997.481339,1866.762526,2121.046913,CZK,18-29,success,1
1321550428,50.0,unknown,married,tertiary,M,no,no,no,no,11.366864,7.649553,-157.51003,103.576555,CZK,50-59,failure,0
860748390,37.0,admin.,married,secondary,F,yes,yes,no,yes,2076.007609,2047.825766,1948.900364,2179.042286,CZK,30-39,failure,0
832348082,28.0,technician,single,secondary,M,no,no,yes,no,8.306197,8.806897,-119.699735,122.609129,CZK,18-29,failure,0
590512932,50.0,management,married,secondary,M,no,no,yes,no,2835.754958,2907.498349,2835.754958,2979.248845,CZK,50-59,failure,0
1877100000,30.0,services,single,tertiary,F,yes,no,no,no,1811.126522,1780.413373,1710.207872,1865.549422,CZK,30-39,failure,0
1353271316,25.0,student,single,secondary,M,yes,no,no,no,530.762586,474.875451,397.905715,542.755228,CZK,18-29,failure,0
1446886477,46.0,unemployed,divorced,secondary,M,yes,no,no,yes,3326.117058,3359.748814,3303.352359,3443.412755,CZK,40-49,success,1
1900533946,60.0,technician,married,secondary,F,yes,no,no,no,280.831148,260.943211,106.93519,424.779655,CZK,60-69,success,1
433342893,36.0,entrepreneur,single,secondary,M,no,no,no,no,300.468303,276.92884,187.421178,393.149409,CZK,30-39,failure,0
1768962606,31.0,management,married,tertiary,M,no,yes,no,yes,1372.224126,1242.751769,1133.533624,1372.224126,CZK,30-39,success,1
126078431,41.0,blue-collar,married,secondary,M,no,no,no,yes,620.295923,593.72233,516.808026,651.967875,CZK,40-49,failure,0
109346132,48.0,unemployed,married,secondary,F,yes,no,no,no,864.472103,824.854833,706.412925,962.004728,CZK,40-49,success,1
1630700446,29.0,technician,divorced,secondary,M,no,yes,no,yes,468.80958,475.890982,366.325319,591.310032,CZK,18-29,failure,0
1067403322,83.0,retired,married,primary,M,yes,no,yes,no,330.316023,424.821476,271.544053,558.426509,CZK,70+,failure,0
972909928,37.0,admin.,married,secondary,F,no,yes,no,yes,59.937054,55.966686,-41.120661,126.85894,CZK,30-39,failure,0
843514004,64.0,retired,married,secondary,M,yes,no,no,no,1619.833126,1612.080818,1465.362117,1766.288886,CZK,60-69,failure,0
726336813,41.0,services,married,secondary,F,yes,no,no,yes,485.291667,474.939288,405.17936,575.118218,CZK,40-49,success,1
1461392708,32.0,technician,married,tertiary,F,no,no,no,no,-30.164094,-2.211173,-99.139666,81.650944,CZK,30-39,failure,0
1097723317,33.0,management,single,tertiary,F,yes,no,no,no,2022.394843,1972.134708,1877.974829,2049.502029,CZK,30-39,failure,0
1467528206,39.0,self-employed,married,secondary,M,yes,no,no,no,628.913969,695.779837,529.82151,854.974961,CZK,30-39,failure,0
447282181,41.0,admin.,divorced,secondary,M,no,no,no,yes,2560.626369,2552.330411,2448.598687,2641.322256,CZK,40-49,failure,0
447053971,36.0,management,married,tertiary,F,yes,no,no,no,459.835698,501.350218,377.426313,617.638184,CZK,30-39,success,1
379140993,31.0,management,single,tertiary,M,yes,no,no,no,452.985119,538.851802,417.733039,647.508041,CZK,30-39,success,1
160010604,39.0,admin.,married,secondary,F,yes,no,no,no,-61.558884,0.311653,-115.377468,105.616179,CZK,30-39,failure,0
1216772074,43.0,services,married,secondary,M,yes,no,no,no,718.603387,759.666501,636.405208,842.894392,CZK,40-49,success,1
1560031205,28.0,student,single,secondary,F,no,no,no,no,5902.149114,5920.544507,5797.694911,5981.816458,CZK,18-29,failure,0
779021258,38.0,blue-collar,married,primary,F,no,no,no,yes,2226.992108,2230.138768,2092.38862,2323.051749,CZK,30-39,failure,0
1196182533,30.0,management,single,tertiary,F,no,no,no,yes,755.545324,736.909584,624.698301,823.678485,CZK,30-39,failure,0
1014853403,30.0,unemployed,single,tertiary,M,no,no,no,no,1129.903508,1147.629022,1032.239048,1261.893602,CZK,30-39,success,1
1739244338,37.0,housemaid,single,tertiary,F,no,no,no,no,518.914951,581.698413,472.097785,672.489628,CZK,30-39,failure,0
1355648959,36.0,admin.,single,tertiary,M,no,no,no,no,845.926896,998.71294,845.926896,1141.048609,CZK,30-39,success,1
1869419150,57.0,management,divorced,tertiary,M,yes,no,no,no,3355.163898,3281.612519,3153.847589,3370.253695,CZK,50-59,success,1
1992869388,40.0,unemployed,single,tertiary,M,yes,no,no,no,7893.631318,7953.109768,7893.631318,8024.427302,CZK,40-49,success,1
620526246,36.0,services,married,secondary,F,yes,no,no,yes,70.085117,45.188728,-82.076091,148.900722,CZK,30-39,success,1
416731724,43.0,services,single,secondary,F,yes,no,no,yes,3403.92296,3413.804673,3319.07935,3500.081712,CZK,40-49,success,1
1111839343,37.0,unemployed,single,tertiary,M,yes,no,no,no,1332.150746,1287.542821,1152.708444,1411.430261,CZK,30-39,success,1
1512269157,58.0,management,married,tertiary,M,yes,no,no,no,443.290824,468.935089,325.868964,561.202049,CZK,50-59,success,1
633949423,57.0,retired,married,secondary,F,yes,no,yes,no,1053.299225,1042.282881,893.82029,1178.630436,CZK,50-59,success,1
1579328504,25.0,blue-collar,single,secondary,F,yes,no,no,yes,1809.89091,1860.068009,1743.987823,1974.675989,CZK,18-29,success,1
411615880,50.0,technician,married,secondary,F,no,no,no,yes,2550.179227,2487.632968,2350.224319,2587.157947,CZK,50-59,failure,0
1710400106,31.0,unemployed,single,tertiary,M,yes,no,no,no,330.078747,312.421709,193.015305,410.555719,CZK,30-39,success,1
997086550,62.0,management,married,tertiary,F,yes,no,no,no,1116.42002,1017.794787,926.334031,1125.147993,CZK,60-69,success,1
566873183,57.0,retired,married,secondary,M,no,no,no,no,431.404522,488.117333,316.704691,634.368956,CZK,50-59,failure,0
1307307937,66.0,management,married,unknown,F,yes,no,no,yes,2026.622506,2142.359057,2026.622506,2290.161927,CZK,60-69,success,1
258200520,29.0,management,single,tertiary,M,yes,no,no,yes,798.310898,875.156539,770.948802,997.804565,CZK,18-29,success,1
1653230804,38.0,services,married,secondary,F,yes,no,no,no,771.844264,764.922772,660.409858,836.119882,CZK,30-39,success,1
1067854779,34.0,admin.,married,tertiary,M,yes,yes,no,no,23.974917,61.614024,-26.22452,168.705211,CZK,30-39,success,1
1291243434,60.0,technician,married,secondary,F,yes,no,no,no,86.987887,91.717646,-0.025865,208.385738,CZK,60-69,success,1
593603001,67.0,retired,married,secondary,F,yes,no,no,no,202.442624,202.752189,138.426905,307.27474,CZK,60-69,success,1
459568160,52.0,admin.,divorced,secondary,F,yes,no,no,yes,342.653414,349.463185,236.338105,476.466371,CZK,50-59,success,1
553514351,33.0,management,single,tertiary,F,yes,no,no,yes,135.704367,120.205205,15.847532,202.940779,CZK,30-39,failure,0
1756647315,38.0,management,single,tertiary,M,yes,no,no,yes,494.90549,467.772369,358.443669,569.628004,CZK,30-39,success,1
1426644699,29.0,management,married,tertiary,M,no,no,no,yes,229.679945,310.841559,179.204713,391.99531,CZK,18-29,failure,0
618625356,29.0,blue-collar,married,secondary,F,no,yes,no,yes,7.78154,96.685497,-26.657916,198.499919,CZK,18-29,failure,0
218839674,30.0,student,single,secondary,F,yes,no,no,no,1638.197357,1684.93398,1608.866478,1862.678518,CZK,30-39,success,1
445167130,48.0,management,single,tertiary,M,yes,no,yes,no,260.385015,175.013476,72.091035,283.155228,CZK,40-49,success,1
267990304,36.0,services,married,secondary,M,yes,no,no,no,4756.995894,4731.711355,4634.678718,4792.092365,CZK,30-39,success,1
885984492,40.0,management,married,tertiary,M,yes,no,no,yes,2766.601763,2752.249464,2625.050728,2847.722838,CZK,40-49,success,1
345080709,57.0,management,divorced,tertiary,F,yes,no,no,yes,6415.736058,6473.565948,6376.307218,6603.486553,CZK,50-59,failure,0
1475863942,32.0,student,single,tertiary,M,yes,no,no,no,1090.321127,1119.714605,983.773451,1212.68169,CZK,30-39,success,1
338797573,46.0,services,married,primary,F,no,no,no,yes,131.973339,113.628163,30.933123,193.265468,CZK,40-49,failure,0
955228430,34.0,blue-collar,married,secondary,F,no,yes,no,yes,1945.42935,1926.189221,1817.850805,2009.411944,CZK,30-39,failure,0
1647147571,57.0,management,divorced,unknown,F,yes,no,no,no,797.84514,843.026923,766.407342,938.121771,CZK,50-59,success,1
816740774,40.0,technician,married,secondary,F,no,no,no,yes,340.493388,375.746833,291.220273,457.202805,CZK,40-49,failure,0
1154974914,54.0,retired,divorced,tertiary,F,no,no,no,yes,373.600134,377.701835,245.617144,536.913491,CZK,50-59,failure,0
1393798507,62.0,retired,married,tertiary,F,yes,no,no,yes,2587.570909,2533.136104,2414.12051,2637.859136,CZK,60-69,success,1
237106286,31.0,management,single,tertiary,M,yes,no,no,yes,12847.644348,12860.282376,12749.119105,12933.28301,CZK,30-39,success,1
1569316123,33.0,technician,divorced,secondary,M,no,no,no,yes,42.571683,3.573354,-83.985758,78.231953,CZK,30-39,failure,0
159516317,62.0,management,married,tertiary,F,no,no,no,no,109.030884,-3.097853,-123.966835,109.030884,CZK,60-69,failure,0
1431422115,57.0,management,divorced,unknown,F,yes,no,no,no,3018.136444,2978.134705,2887.038276,3132.0594,CZK,50-59,failure,0
570201916,49.0,services,married,primary,F,yes,no,no,yes,-95.46361,-12.366554,-108.403023,105.97039,CZK,40-49,failure,0
1770231336,74.0,retired,married,secondary,F,yes,no,no,no,969.067062,948.329988,727.351036,1063.503331,CZK,70+,success,1
1841964975,64.0,retired,married,secondary,F,yes,no,no,no,659.687,601.294645,442.899284,726.130972,CZK,60-69,failure,0
1593552056,49.0,blue-collar,married,secondary,F,yes,no,no,yes,2025.465246,2030.657658,1913.832688,2119.12192,CZK,40-49,failure,0
798786898,57.0,retired,divorced,secondary,F,no,no,no,yes,-724.637023,-671.721402,-799.782324,-429.240194,CZK,50-59,failure,0
445212396,61.0,retired,married,secondary,M,yes,no,no,no,-33.557559,17.789957,-150.857805,173.080025,CZK,60-69,success,1
555154331,63.0,unknown,divorced,tertiary,M,yes,no,no,no,-78.950194,-5.393632,-132.083151,147.707022,CZK,60-69,success,1
1072441276,29.0,unemployed,single,tertiary,F,yes,no,no,yes,513.395529,493.37278,409.212728,573.97776,CZK,18-29,success,1
1665843473,48.0,management,single,tertiary,M,yes,no,no,yes,365.231742,348.956468,222.023699,481.492396,CZK,40-49,success,1
1126360555,30.0,self-employed,single,tertiary,F,no,no,no,no,35.060549,47.240023,-76.97542,198.236031,CZK,30-39,failure,0
650575827,36.0,admin.,single,secondary,F,yes,no,no,yes,189.783055,149.660099,31.292059,250.097098,CZK,30-39,failure,0
1340156370,29.0,self-employed,single,tertiary,F,yes,no,no,no,3280.833895,3274.858803,3201.163455,3435.02606,CZK,18-29,success,1
1265215688,32.0,management,single,tertiary,M,yes,no,no,no,709.029864,615.355778,494.244009,709.029864,CZK,30-39,failure,0
1725157298,42.0,services,single,secondary,M,yes,no,no,yes,3409.912739,3385.456409,3264.629489,3485.374415,CZK,40-49,failure,0
1392788060,54.0,unemployed,married,secondary,F,yes,no,no,no,1514.524276,1566.438555,1513.659354,1651.637012,CZK,50-59,failure,0
107099542,43.0,admin.,married,secondary,F,yes,no,no,no,104.488915,146.145428,41.364366,256.537724,CZK,40-49,success,1
1533628928,31.0,technician,married,tertiary,F,yes,no,no,yes,1638.100741,1564.679987,1470.683656,1672.765703,CZK,30-39,failure,0
909162315,36.0,technician,married,tertiary,M,yes,no,no,no,363.201991,352.153161,237.04109,477.923355,CZK,30-39,success,1
758593018,34.0,technician,divorced,tertiary,F,no,yes,no,no,127.787882,85.179872,1.287353,204.929184,CZK,30-39,failure,0
175686524,32.0,self-employed,single,tertiary,M,yes,no,yes,no,1890.997524,1813.398022,1684.034072,1962.905283,CZK,30-39,failure,0
275039824,71.0,retired,married,tertiary,F,yes,no,yes,no,648.974267,658.703382,559.027665,811.728307,CZK,70+,success,1
570137253,31.0,management,single,tertiary,F,yes,no,no,no,992.785533,925.472377,805.713943,1024.060598,CZK,30-39,success,1
1417807573,55.0,services,married,secondary,F,no,no,no,yes,821.463807,842.215999,725.517202,931.756403,CZK,50-59,failure,0
355176854,27.0,student,single,tertiary,F,yes,no,no,yes,13070.937997,13104.925054,12986.350911,13211.892546,CZK,18-29,failure,0
254805985,39.0,unknown,divorced,tertiary,M,yes,no,no,no,227.857074,235.625743,96.093944,349.424214,CZK,30-39,success,1
357256843,27.0,student,single,tertiary,F,yes,no,no,no,1124.933447,1154.620509,1050.487377,1233.443284,CZK,18-29,success,1
604535601,51.0,management,married,tertiary,F,yes,no,no,no,2590.740452,2648.044073,2484.345088,2746.121892,CZK,50-59,failure,0
846295082,39.0,blue-collar,married,secondary,F,yes,no,no,yes,1379.075695,1372.047511,1290.201146,1462.949864,CZK,30-39,success,1
918669848,34.0,technician,married,secondary,M,yes,no,no,yes,322.245407,283.509963,167.491359,367.528335,CZK,30-39,success,1
1872131103,33.0,admin.,single,tertiary,M,yes,no,no,no,227.058341,153.420513,62.841985,271.659088,CZK,30-39,success,1
841704663,43.0,admin.,single,secondary,F,no,no,no,no,19.916171,13.050031,-91.434709,115.23579,CZK,40-49,failure,0
171498966,27.0,student,single,secondary,M,yes,no,no,no,6077.972221,6025.224055,5932.279156,6133.553086,CZK,18-29,failure,0
1709994217,46.0,admin.,married,secondary,M,yes,no,no,no,4995.940993,5012.320793,4917.774376,5105.59069,CZK,40-49,success,1
803311881,31.0,blue-collar,single,secondary,F,yes,no,no,yes,866.8734,940.262891,859.91999,1184.054885,CZK,30-39,success,1
1613301421,41.0,management,married,tertiary,M,no,no,no,no,-21.670752,-18.674498,-95.150516,85.728876,CZK,40-49,failure,0
1106053923,43.0,management,married,primary,F,no,no,no,yes,2.482782,54.403085,-47.736353,170.821608,CZK,40-49,failure,0
559749215,58.0,technician,married,secondary,M,yes,no,no,yes,579.602991,607.346126,511.765325,717.265831,CZK,50-59,success,1
1370026280,53.0,technician,married,tertiary,M,no,no,no,no,2546.152683,2547.431885,2430.163961,2642.235589,CZK,50-59,success,1
680900312,42.0,blue-collar,married,primary,M,yes,no,no,yes,107.612357,198.524736,107.612357,328.419747,CZK,40-49,failure,0
127370606,31.0,management,single,tertiary,F,yes,no,yes,yes,12886.047176,12854.552689,12771.178424,12925.214495,CZK,30-39,success,1
335106108,34.0,blue-collar,single,secondary,F,no,no,no,yes,560.743006,549.735319,470.970722,612.830617,CZK,30-39,failure,0
495529009,59.0,management,married,tertiary,M,no,no,no,no,2732.116646,2763.136919,2584.731169,2874.172227,CZK,50-59,failure,0
1014379891,38.0,technician,married,secondary,F,yes,no,no,no,6682.972015,6739.796115,6618.009473,6862.449056,CZK,30-39,success,1
138254979,44.0,technician,married,tertiary,M,yes,yes,no,yes,1807.7313,1821.604146,1677.025098,1924.731061,CZK,40-49,failure,0
1620201393,32.0,management,single,tertiary,F,yes,no,no,no,1007.212975,935.654131,805.957493,1007.212975,CZK,30-39,success,1
1541805749,59.0,technician,married,secondary,M,yes,no,no,no,320.252213,266.135169,165.480136,378.872453,CZK,50-59,success,1
1318408038,44.0,unknown,married,primary,M,no,no,no,yes,40.60274,104.948108,-3.933628,230.584558,CZK,40-49,failure,0
414775511,32.0,entrepreneur,married,unknown,M,no,no,no,yes,58.704024,67.946246,-43.931734,199.529976,CZK,30-39,failure,0
196906853,48.0,housemaid,married,tertiary,M,yes,no,no,no,5542.491038,5467.530233,5376.547559,5577.660386,CZK,40-49,success,1
471220159,59.0,unemployed,married,secondary,F,yes,no,no,no,1704.225182,1639.451161,1556.162571,1749.234371,CZK,50-59,success,1
425815835,54.0,technician,married,secondary,M,no,no,yes,no,139.144298,19.431832,-63.820028,139.144298,CZK,50-59,success,1
1061997360,52.0,technician,married,secondary,M,yes,yes,no,yes,395.20783,348.301629,276.548162,446.315997,CZK,50-59,success,1
1680490992,73.0,retired,single,secondary,M,yes,no,no,no,1028.628722,1056.608338,960.228522,1192.461498,CZK,70+,failure,0
1726455621,61.0,management,single,tertiary,F,yes,no,no,no,-116.783995,-18.823965,-133.199702,132.301842,CZK,60-69,failure,0
1834043456,58.0,admin.,married,secondary,M,yes,no,no,no,117.309706,175.133635,108.68528,296.162513,CZK,50-59,success,1
326444751,27.0,student,single,tertiary,F,yes,no,no,no,5271.674517,5274.89604,5181.696295,5359.498339,CZK,18-29,success,1
431944507,50.0,management,married,unknown,M,yes,no,no,no,8302.039775,8357.599858,8263.696434,8491.96686,CZK,50-59,failure,0
1996359586,40.0,unemployed,single,tertiary,M,yes,no,no,no,7957.013794,7956.276324,7894.714975,8053.960323,CZK,40-49,success,1
1902388260,28.0,technician,single,secondary,M,yes,no,no,yes,674.784645,596.395392,432.935986,701.982039,CZK,18-29,failure,0
1856260266,23.0,self-employed,single,tertiary,M,yes,no,no,no,759.437907,792.145657,701.249635,897.33333,CZK,18-29,success,1
1683548725,43.0,management,single,tertiary,M,yes,no,no,no,11946.582452,11900.702775,11774.364723,12028.256377,CZK,40-49,success,1
1969008257,57.0,management,divorced,tertiary,M,yes,no,no,no,3307.870369,3273.854269,3188.21306,3362.234421,CZK,50-59,success,1
1861141428,29.0,management,single,tertiary,F,yes,no,no,no,1894.728462,1809.734549,1694.496888,1895.994882,CZK,18-29,success,1
1114110916,53.0,management,married,tertiary,M,yes,no,no,no,626.878563,603.632217,494.113958,750.131849,CZK,50-59,success,1
130872860,30.0,admin.,single,secondary,F,yes,no,no,yes,955.365622,915.75344,835.377345,980.723734,CZK,30-39,failure,0
1988432866,28.0,blue-collar,married,secondary,F,yes,no,no,yes,17.861836,51.295657,-43.505093,124.505794,CZK,18-29,success,1
178854193,23.0,services,single,secondary,M,yes,no,no,yes,332.548967,288.151499,202.095132,381.406044,CZK,18-29,failure,0
1091484883,32.0,management,single,secondary,M,yes,no,no,yes,1098.744393,1092.039255,1003.816169,1188.07562,CZK,30-39,success,1
1564465098,37.0,technician,married,unknown,F,yes,no,no,no,193.599387,202.601005,104.140797,315.051445,CZK,30-39,success,1
796745200,30.0,student,single,secondary,F,yes,no,yes,no,2067.988969,2051.578734,1925.311256,2129.553711,CZK,30-39,failure,0
792560223,60.0,management,married,tertiary,F,yes,no,no,no,381.1108,307.003444,237.190137,395.358532,CZK,60-69,success,1
1039745349,37.0,management,single,tertiary,F,no,no,no,no,2270.760404,2195.155821,2076.160861,2289.447916,CZK,30-39,failure,0
1810786780,32.0,technician,single,tertiary,F,no,no,no,yes,727.426461,712.094316,590.694911,830.196402,CZK,30-39,success,1
821800489,45.0,blue-collar,married,unknown,F,yes,no,no,yes,1466.102209,1516.221113,1409.024674,1626.53061,CZK,40-49,success,1
769899626,35.0,technician,single,tertiary,F,no,yes,no,yes,204.128765,136.247417,-24.744139,237.938854,CZK,30-39,failure,0
769411902,46.0,blue-collar,married,primary,M,no,no,no,yes,1273.8236,1307.085197,1194.773888,1383.026509,CZK,40-49,failure,0
1702441162,31.0,admin.,married,secondary,F,yes,no,no,yes,8746.089513,8799.499493,8687.417783,8885.465183,CZK,30-39,success,1
1942241996,80.0,housemaid,married,primary,F,yes,no,no,no,90.65438,-3.17117,-93.332431,90.65438,CZK,70+,failure,0
970498449,58.0,services,married,secondary,F,no,yes,yes,no,-99.909589,-46.469684,-142.350646,109.934123,CZK,50-59,failure,0
1234940630,37.0,management,single,tertiary,F,yes,no,no,yes,175.122919,120.438213,-10.860778,240.15635,CZK,30-39,failure,0
402074519,26.0,student,single,tertiary,M,no,no,no,no,10133.287741,10106.604626,9975.385553,10213.696246,CZK,18-29,success,1
1072153602,34.0,technician,single,secondary,F,no,no,no,yes,996.400115,914.409288,806.615988,1008.711449,CZK,30-39,failure,0
1230682851,37.0,unemployed,married,secondary,F,yes,no,no,no,1995.904844,1975.993562,1893.78676,2096.143307,CZK,30-39,success,1
1172955239,42.0,unemployed,married,secondary,M,yes,no,no,yes,420.288598,361.071595,280.373352,492.859892,CZK,40-49,failure,0
1261246241,38.0,blue-collar,divorced,secondary,F,yes,no,no,yes,-8.799332,-12.059638,-108.891624,86.626573,CZK,30-39,success,1
108338626,39.0,services,married,secondary,M,no,no,yes,yes,1937.54064,1956.489894,1885.983675,2012.390516,CZK,30-39,success,1
